,time,rho,Isolation Forest,SVM,Autoencoder,Voted,mean
4435,492,8,0,0,0,0,0.32
4436,492,9,0,0,0,0,-0.14
4437,493,1,0,0,0,0,9.51
4438,493,2,0,0,0,0,8.38
4439,493,3,0,0,0,0,7.74
4440,493,4,0,0,0,0,7.13
4441,493,5,0,0,0,0,5.78
4442,493,6,0,0,0,0,3.91
4443,493,7,0,1,0,0,2.07
4444,493,8,0,1,0,0,0.82
4445,493,9,0,0,0,0,0.12
4446,494,1,0,0,0,0,9.59
4447,494,2,0,0,0,0,8.34
4448,494,3,0,0,0,0,7.68
4449,494,4,0,0,0,0,7.13
4450,494,5,0,0,0,0,5.84
4451,494,6,0,0,0,0,3.8
4452,494,7,0,0,0,0,1.92
4453,494,8,0,0,0,0,0.79
4454,494,9,0,0,0,0,0.13
4455,495,1,0,0,0,0,9.51
4456,495,2,0,0,0,0,8.23
4457,495,3,0,0,0,0,7.65
4458,495,4,0,0,0,0,6.92
4459,495,5,0,0,0,0,4.87
4460,495,6,0,0,0,0,2.39
4461,495,7,0,0,0,0,0.88
4462,495,8,0,0,0,0,0.32
4463,495,9,0,0,0,0,-0.07
4464,496,1,0,0,0,0,9.62
4465,496,2,0,0,0,0,8.35
4466,496,3,0,0,0,0,7.74
4467,496,4,0,0,0,0,7.04
4468,496,5,0,0,0,0,5.23
4469,496,6,0,0,0,0,2.66
4470,496,7,0,0,0,0,1.04
4471,496,8,0,0,0,0,0.37
4472,496,9,0,0,0,0,-0.05
4473,497,1,0,1,0,0,9.37
4474,497,2,0,0,0,0,8.28
4475,497,3,0,0,0,0,7.77
4476,497,4,0,1,0,0,7.17
4477,497,5,0,0,0,0,5.5
4478,497,6,0,0,0,0,2.97
4479,497,7,0,0,0,0,1.09
4480,497,8,0,0,0,0,0.29
4481,497,9,0,0,0,0,-0.12
4482,498,1,0,0,0,0,9.47
4483,498,2,0,0,0,0,8.3
4484,498,3,0,0,0,0,7.73
4485,498,4,0,0,0,0,6.91
4486,498,5,0,0,0,0,4.74
4487,498,6,1,1,0,1,2.26
4488,498,7,0,0,0,0,0.97
4489,498,8,0,0,0,0,0.33
4490,498,9,0,0,0,0,-0.03
4491,499,1,0,0,0,0,9.59
4492,499,2,0,0,0,0,8.33
4493,499,3,0,0,0,0,7.72
4494,499,4,0,0,0,0,6.88
4495,499,5,0,0,0,0,5.03
4496,499,6,0,0,0,0,2.71
4497,499,7,0,0,0,0,1.27
4498,499,8,0,0,0,0,0.51
4499,499,9,0,0,0,0,0.0
4500,500,1,0,0,0,0,9.5
4501,500,2,0,0,0,0,8.22
4502,500,3,0,0,0,0,7.62
4503,500,4,0,0,0,0,6.61
4504,500,5,0,1,0,0,4.4
4505,500,6,0,0,0,0,2.41
4506,500,7,0,0,0,0,1.56
4507,500,8,0,0,0,0,0.95
4508,500,9,0,0,0,0,0.28
