time,rho,Isolation Forest,SVM,Autoencoder,Voted
886,5,0,1,0,0
886,6,0,1,0,0
886,7,1,1,0,1
886,8,1,1,1,1
886,9,1,1,0,1
887,1,0,1,0,0
887,2,0,1,0,0
887,3,0,0,0,0
887,4,0,0,0,0
887,5,0,1,0,0
887,6,0,1,0,0
887,7,0,1,0,0
887,8,1,1,0,1
887,9,1,1,0,1
888,1,0,0,0,0
888,2,0,0,0,0
888,3,0,0,0,0
888,4,0,0,0,0
888,5,0,0,0,0
888,6,0,1,0,0
888,7,0,1,0,0
888,8,0,0,0,0
888,9,0,1,0,0
889,1,0,0,0,0
889,2,0,0,0,0
889,3,0,0,0,0
889,4,0,0,0,0
889,5,0,0,0,0
889,6,0,1,0,0
889,7,0,0,0,0
889,8,0,0,0,0
889,9,0,0,0,0
890,1,0,0,0,0
890,2,0,0,0,0
890,3,0,0,0,0
890,4,0,0,0,0
890,5,0,0,0,0
890,6,0,0,0,0
890,7,0,0,0,0
890,8,0,0,0,0
890,9,0,1,0,0
891,1,0,0,0,0
891,2,0,0,0,0
891,3,0,0,0,0
891,4,0,0,0,0
891,5,0,0,0,0
891,6,0,0,0,0
891,7,0,0,0,0
891,8,0,1,0,0
891,9,0,1,0,0
892,1,1,1,1,1
892,2,0,1,0,0
892,3,0,0,0,0
892,4,0,0,0,0
892,5,0,0,0,0
892,6,0,0,0,0
892,7,0,0,0,0
892,8,0,1,0,0
892,9,0,1,0,0
893,1,1,1,1,1
893,2,1,1,1,1
893,3,0,0,0,0
893,4,0,0,0,0
893,5,0,0,0,0
893,6,0,0,0,0
893,7,0,0,0,0
893,8,0,0,0,0
893,9,0,1,0,0
894,1,1,1,1,1
894,2,1,1,1,1
894,3,0,1,0,0
894,4,0,1,0,0
894,5,0,0,0,0
894,6,0,0,0,0
894,7,0,0,0,0
894,8,0,0,0,0
894,9,0,1,0,0
895,1,1,1,1,1
895,2,1,1,1,1
895,3,1,1,1,1
895,4,1,1,0,1
895,5,0,1,0,0
895,6,0,0,0,0
895,7,0,0,0,0
895,8,0,0,0,0
895,9,0,0,0,0
896,1,1,1,0,1
896,2,0,1,0,0
896,3,1,1,1,1
896,4,1,1,0,1
896,5,0,1,0,0
896,6,0,0,0,0
896,7,0,0,0,0
896,8,0,0,0,0
896,9,0,0,0,0
897,1,0,1,0,0
897,2,0,1,0,0
897,3,0,1,0,0
897,4,0,1,0,0
897,5,0,1,0,0
897,6,0,0,0,0
897,7,0,0,0,0
897,8,0,1,0,0
897,9,0,1,0,0
898,1,0,0,0,0
898,2,0,1,0,0
898,3,0,1,0,0
898,4,0,1,0,0
898,5,0,1,0,0
898,6,0,0,0,0
898,7,0,0,0,0
898,8,0,0,0,0
898,9,0,1,0,0
899,1,0,0,0,0
899,2,0,1,0,0
899,3,0,1,0,0
899,4,1,1,0,1
899,5,0,0,0,0
899,6,0,0,0,0
899,7,0,0,0,0
899,8,0,0,0,0
899,9,0,1,0,0
900,1,0,1,0,0
900,2,0,1,0,0
900,3,0,1,0,0
900,4,1,1,0,1
900,5,0,1,0,0
900,6,0,0,0,0
900,7,0,0,0,0
900,8,0,1,0,0
900,9,0,1,0,0
901,1,0,1,0,0
901,2,0,1,0,0
901,3,0,1,0,0
901,4,1,1,0,1
901,5,0,1,0,0
901,6,0,1,0,0
901,7,0,1,0,0
901,8,0,1,0,0
901,9,0,1,0,0
902,1,1,1,1,1
902,2,0,1,1,1
902,3,0,1,0,0
902,4,1,1,0,1
902,5,0,0,0,0
902,6,0,1,0,0
902,7,1,1,0,1
902,8,0,1,0,0
902,9,0,1,0,0
903,1,1,1,1,1
903,2,0,1,0,0
903,3,0,1,0,0
903,4,1,1,0,1
903,5,0,0,0,0
903,6,0,0,0,0
903,7,0,0,0,0
903,8,0,0,0,0
903,9,0,0,0,0
904,1,0,0,0,0
904,2,0,1,0,0
904,3,1,1,1,1
904,4,1,1,1,1
904,5,0,0,0,0
904,6,0,1,0,0
904,7,0,0,0,0
904,8,0,0,0,0
904,9,0,0,0,0
905,1,0,0,0,0
905,2,0,0,0,0
905,3,0,1,0,0
905,4,0,1,0,0
905,5,0,0,0,0
905,6,0,1,0,0
905,7,0,1,0,0
905,8,0,0,0,0
905,9,0,0,0,0
906,1,0,0,0,0
906,2,0,0,0,0
906,3,0,0,0,0
906,4,0,1,0,0
906,5,0,1,0,0
906,6,0,1,0,0
906,7,0,0,0,0
906,8,0,0,0,0
906,9,0,0,0,0
907,1,0,0,0,0
907,2,0,0,0,0
907,3,0,0,0,0
907,4,0,1,0,0
907,5,0,1,0,0
907,6,0,1,0,0
907,7,0,0,0,0
907,8,0,0,0,0
907,9,0,0,0,0
908,1,0,0,0,0
908,2,0,0,0,0
908,3,0,0,0,0
908,4,0,0,0,0
908,5,0,0,0,0
908,6,0,1,0,0
908,7,0,0,0,0
908,8,0,0,0,0
908,9,0,0,0,0
909,1,0,0,0,0
909,2,0,0,0,0
909,3,0,0,0,0
909,4,0,0,0,0
909,5,0,0,0,0
909,6,0,1,0,0
909,7,0,1,0,0
909,8,0,0,0,0
909,9,0,0,0,0
910,1,0,0,0,0
910,2,0,1,0,0
910,3,0,1,0,0
910,4,0,0,0,0
910,5,0,0,0,0
910,6,0,1,0,0
910,7,0,1,0,0
910,8,0,1,0,0
910,9,0,1,0,0
911,1,0,0,0,0
911,2,0,0,0,0
911,3,0,0,0,0
911,4,0,0,0,0
911,5,0,1,0,0
911,6,0,1,0,0
911,7,0,1,0,0
911,8,0,1,0,0
911,9,0,0,0,0
912,1,0,0,0,0
912,2,0,0,0,0
912,3,0,0,0,0
912,4,0,0,0,0
912,5,0,1,0,0
912,6,0,1,0,0
912,7,0,1,0,0
912,8,0,0,0,0
912,9,0,0,0,0
913,1,0,0,0,0
913,2,0,0,0,0
913,3,0,0,0,0
913,4,0,0,0,0
913,5,0,1,0,0
913,6,0,0,0,0
913,7,0,0,0,0
913,8,0,0,0,0
913,9,0,0,0,0
914,1,0,0,0,0
914,2,0,0,0,0
914,3,0,0,0,0
914,4,0,1,0,0
914,5,0,1,0,0
914,6,0,0,0,0
914,7,0,0,0,0
914,8,0,0,0,0
914,9,0,0,0,0
915,1,0,0,0,0
915,2,0,0,0,0
915,3,0,0,0,0
915,4,0,1,0,0
915,5,0,1,0,0
915,6,0,1,0,0
915,7,0,1,0,0
915,8,0,1,0,0
915,9,0,1,0,0
916,1,0,1,0,0
916,2,0,1,0,0
916,3,0,1,0,0
916,4,0,1,0,0
916,5,0,0,0,0
916,6,0,0,0,0
916,7,0,0,0,0
916,8,0,0,0,0
916,9,0,0,0,0
917,1,0,0,0,0
917,2,0,1,0,0
917,3,0,1,0,0
917,4,0,0,0,0
917,5,0,0,0,0
917,6,0,0,0,0
917,7,0,0,0,0
917,8,0,0,0,0
917,9,0,0,0,0
918,1,0,1,0,0
918,2,0,1,0,0
918,3,0,1,0,0
918,4,0,1,0,0
918,5,0,1,0,0
918,6,0,0,0,0
918,7,0,0,0,0
918,8,0,0,0,0
918,9,0,0,0,0
919,1,0,0,0,0
919,2,0,0,0,0
919,3,0,1,0,0
919,4,0,0,0,0
919,5,0,0,0,0
919,6,0,0,0,0
919,7,0,0,0,0
919,8,0,0,0,0
919,9,0,0,0,0
920,1,0,1,0,0
920,2,0,1,0,0
920,3,0,1,0,0
920,4,0,1,0,0
920,5,0,0,0,0
920,6,0,0,0,0
920,7,0,0,0,0
920,8,0,0,0,0
920,9,0,0,0,0
921,1,0,0,0,0
921,2,0,0,0,0
921,3,0,1,0,0
921,4,0,1,0,0
921,5,0,0,0,0
921,6,0,1,0,0
921,7,0,1,0,0
921,8,0,1,0,0
921,9,0,1,0,0
922,1,0,1,0,0
922,2,0,1,0,0
922,3,1,1,1,1
922,4,1,1,1,1
922,5,0,0,0,0
922,6,0,0,0,0
922,7,0,0,0,0
922,8,0,1,0,0
922,9,0,1,0,0
923,1,0,1,0,0
923,2,0,1,0,0
923,3,1,1,1,1
923,4,1,1,1,1
923,5,1,1,0,1
923,6,0,0,0,0
923,7,0,0,0,0
923,8,0,0,0,0
923,9,0,1,0,0
924,1,0,1,0,0
924,2,1,1,1,1
924,3,1,1,1,1
924,4,1,1,1,1
924,5,1,1,0,1
924,6,0,0,0,0
924,7,0,0,0,0
924,8,0,0,0,0
924,9,0,0,0,0
925,1,0,0,0,0
925,2,0,1,0,0
925,3,0,1,1,1
925,4,1,1,1,1
925,5,1,1,1,1
925,6,0,0,0,0
925,7,0,0,0,0
925,8,0,0,0,0
925,9,0,0,0,0
926,1,0,0,0,0
926,2,0,1,0,0
926,3,1,1,1,1
926,4,1,1,1,1
926,5,1,1,1,1
926,6,0,0,0,0
926,7,0,0,0,0
926,8,1,1,0,1
926,9,1,1,1,1
927,1,0,1,0,0
927,2,0,1,0,0
927,3,1,1,1,1
927,4,1,1,1,1
927,5,0,0,0,0
927,6,0,0,0,0
927,7,0,0,0,0
927,8,1,1,0,1
927,9,1,1,0,1
928,1,0,0,0,0
928,2,0,1,0,0
928,3,1,1,1,1
928,4,1,1,1,1
928,5,0,0,1,0
928,6,0,0,0,0
928,7,0,0,0,0
928,8,1,1,0,1
928,9,1,1,1,1
929,1,0,1,0,0
929,2,0,1,0,0
929,3,0,1,0,0
929,4,1,1,1,1
929,5,0,1,0,0
929,6,0,0,0,0
929,7,0,0,0,0
929,8,1,1,0,1
929,9,1,1,1,1
930,1,0,1,0,0
930,2,0,1,0,0
930,3,0,1,0,0
930,4,0,1,0,0
930,5,0,0,0,0
930,6,0,0,0,0
930,7,0,0,0,0
930,8,1,1,0,1
930,9,0,1,0,0
931,1,0,1,0,0
931,2,0,1,0,0
931,3,0,1,0,0
931,4,0,1,0,0
931,5,0,0,0,0
931,6,0,0,0,0
931,7,0,0,0,0
931,8,0,0,0,0
931,9,0,1,0,0
932,1,1,1,1,1
932,2,1,1,1,1
932,3,0,1,0,0
932,4,0,1,0,0
932,5,0,1,0,0
932,6,0,0,0,0
932,7,0,0,0,0
932,8,0,0,0,0
932,9,0,0,0,0
933,1,1,1,1,1
933,2,1,1,1,1
933,3,0,1,0,0
933,4,0,1,0,0
933,5,0,1,0,0
933,6,0,0,0,0
933,7,0,0,0,0
933,8,0,1,0,0
933,9,0,1,0,0
934,1,1,1,1,1
934,2,0,1,0,0
934,3,0,1,0,0
934,4,1,1,1,1
934,5,1,1,0,1
934,6,0,0,0,0
934,7,0,0,0,0
934,8,0,0,0,0
934,9,0,0,0,0
935,1,0,1,0,0
935,2,0,0,0,0
935,3,0,0,0,0
935,4,1,1,0,1
935,5,1,1,0,1
935,6,0,0,0,0
935,7,0,0,0,0
935,8,0,1,0,0
935,9,0,1,0,0
936,1,0,0,0,0
936,2,0,0,0,0
936,3,0,0,0,0
936,4,0,1,0,0
936,5,0,0,0,0
936,6,0,0,0,0
936,7,0,1,0,0
936,8,1,1,0,1
936,9,1,1,0,1
937,1,0,0,0,0
937,2,0,0,0,0
937,3,0,1,0,0
937,4,0,0,0,0
937,5,0,0,0,0
937,6,0,0,0,0
937,7,0,1,0,0
937,8,1,1,0,1
937,9,1,1,1,1
938,1,0,1,0,0
938,2,0,0,0,0
938,3,0,1,0,0
938,4,0,0,0,0
938,5,0,0,0,0
938,6,0,0,0,0
938,7,1,1,0,1
938,8,1,1,0,1
938,9,1,1,1,1
939,1,0,1,0,0
939,2,0,1,0,0
939,3,0,1,0,0
939,4,0,1,0,0
939,5,0,0,0,0
939,6,0,0,0,0
939,7,0,0,0,0
939,8,0,1,0,0
939,9,0,1,0,0
940,1,0,1,0,0
940,2,0,1,0,0
940,3,0,1,0,0
940,4,0,1,0,0
940,5,0,1,0,0
940,6,0,0,0,0
940,7,0,0,0,0
940,8,0,0,0,0
940,9,0,1,0,0
941,1,0,1,1,1
941,2,0,1,0,0
941,3,0,1,0,0
941,4,0,1,0,0
941,5,0,0,0,0
941,6,0,1,0,0
941,7,0,1,0,0
941,8,0,1,0,0
941,9,0,1,0,0
942,1,0,1,0,0
942,2,0,1,0,0
942,3,0,1,0,0
942,4,0,1,0,0
942,5,0,1,0,0
942,6,0,1,0,0
942,7,0,1,0,0
942,8,0,1,0,0
942,9,0,0,0,0
943,1,0,1,0,0
943,2,1,1,1,1
943,3,1,1,1,1
943,4,0,1,0,0
943,5,0,1,0,0
943,6,0,1,0,0
943,7,0,1,0,0
943,8,0,1,0,0
943,9,0,0,0,0
944,1,0,1,0,0
944,2,0,1,0,0
944,3,0,1,0,0
944,4,0,1,0,0
944,5,0,0,0,0
944,6,0,1,0,0
944,7,1,1,0,1
944,8,0,1,0,0
944,9,0,1,0,0
945,1,0,1,0,0
945,2,1,1,1,1
945,3,0,1,1,1
945,4,0,0,0,0
945,5,0,1,0,0
945,6,0,1,0,0
945,7,0,1,0,0
945,8,0,1,0,0
945,9,0,1,0,0
946,1,0,1,0,0
946,2,0,1,0,0
946,3,0,1,0,0
946,4,0,0,0,0
946,5,0,0,0,0
946,6,0,1,0,0
946,7,0,1,0,0
946,8,0,1,0,0
946,9,0,1,0,0
947,1,0,1,0,0
947,2,1,1,1,1
947,3,0,1,0,0
947,4,0,0,0,0
947,5,0,1,0,0
947,6,0,1,0,0
947,7,0,1,0,0
947,8,0,1,0,0
947,9,0,1,0,0
948,1,1,1,1,1
948,2,1,1,1,1
948,3,0,1,0,0
948,4,0,0,0,0
948,5,0,1,0,0
948,6,0,0,0,0
948,7,0,0,0,0
948,8,0,1,0,0
948,9,0,1,0,0
949,1,1,1,1,1
949,2,0,1,0,0
949,3,0,1,0,0
949,4,0,0,0,0
949,5,0,0,0,0
949,6,0,0,0,0
949,7,0,0,0,0
949,8,0,0,0,0
949,9,0,0,0,0
950,1,1,1,1,1
950,2,0,1,0,0
950,3,0,0,0,0
950,4,0,0,0,0
950,5,0,0,0,0
950,6,0,0,0,0
950,7,0,0,0,0
950,8,0,0,0,0
950,9,0,0,0,0
951,1,1,1,1,1
951,2,0,1,0,0
951,3,0,0,0,0
951,4,0,0,0,0
951,5,0,0,0,0
951,6,0,0,0,0
951,7,0,0,0,0
951,8,0,0,0,0
951,9,0,0,0,0
952,1,1,1,1,1
952,2,0,1,0,0
952,3,0,0,0,0
952,4,0,0,0,0
952,5,0,0,0,0
952,6,0,1,0,0
952,7,0,0,0,0
952,8,0,0,0,0
952,9,0,0,0,0
953,1,1,1,1,1
953,2,0,1,0,0
953,3,0,1,0,0
953,4,0,0,0,0
953,5,0,0,0,0
953,6,0,0,0,0
953,7,0,0,0,0
953,8,0,0,0,0
953,9,0,0,0,0
954,1,1,1,1,1
954,2,0,1,0,0
954,3,0,1,0,0
954,4,0,0,0,0
954,5,0,0,0,0
954,6,0,0,0,0
954,7,0,0,0,0
954,8,0,0,0,0
954,9,0,0,0,0
955,1,0,1,0,0
955,2,0,0,0,0
955,3,0,0,0,0
955,4,0,0,0,0
955,5,0,0,0,0
955,6,0,0,0,0
955,7,0,0,0,0
955,8,0,0,0,0
955,9,0,0,0,0
956,1,1,1,1,1
956,2,0,1,0,0
956,3,0,0,0,0
956,4,0,0,0,0
956,5,0,0,0,0
956,6,0,0,0,0
956,7,0,0,0,0
956,8,0,0,0,0
956,9,0,0,0,0
957,1,1,1,1,1
957,2,0,1,0,0
957,3,0,0,0,0
957,4,0,0,0,0
957,5,0,1,0,0
957,6,0,0,0,0
957,7,0,0,0,0
957,8,0,0,0,0
957,9,0,0,0,0
958,1,0,1,1,1
958,2,0,1,0,0
958,3,0,0,0,0
958,4,0,1,0,0
958,5,1,1,0,1
958,6,0,0,0,0
958,7,0,0,0,0
958,8,0,0,0,0
958,9,0,0,0,0
959,1,1,1,1,1
959,2,0,1,0,0
959,3,0,1,0,0
959,4,0,1,0,0
959,5,0,1,0,0
959,6,0,0,0,0
959,7,0,0,0,0
959,8,0,0,0,0
959,9,0,0,0,0
960,1,1,1,1,1
960,2,0,1,1,1
960,3,0,1,0,0
960,4,0,0,0,0
960,5,0,1,0,0
960,6,0,0,0,0
960,7,0,0,0,0
960,8,0,0,0,0
960,9,0,0,0,0
961,1,1,1,1,1
961,2,1,1,1,1
961,3,0,1,0,0
961,4,0,0,0,0
961,5,0,0,0,0
961,6,0,0,0,0
961,7,0,0,0,0
961,8,0,0,0,0
961,9,0,0,0,0
962,1,0,1,0,0
962,2,0,0,0,0
962,3,0,0,0,0
962,4,0,0,0,0
962,5,0,0,0,0
962,6,0,0,0,0
962,7,0,0,0,0
962,8,0,0,0,0
962,9,0,0,0,0
963,1,0,0,0,0
963,2,0,0,0,0
963,3,0,0,0,0
963,4,0,0,0,0
963,5,0,1,0,0
963,6,0,1,0,0
963,7,0,1,0,0
963,8,0,0,0,0
963,9,0,0,0,0
964,1,0,0,0,0
964,2,0,1,0,0
964,3,0,0,0,0
964,4,0,0,0,0
964,5,0,1,0,0
964,6,0,1,0,0
964,7,0,1,0,0
964,8,0,0,0,0
964,9,0,0,0,0
965,1,0,0,0,0
965,2,0,1,0,0
965,3,0,0,0,0
965,4,0,0,0,0
965,5,0,1,0,0
965,6,0,1,0,0
965,7,0,1,0,0
965,8,0,1,0,0
965,9,0,0,0,0
966,1,0,1,0,0
966,2,0,0,0,0
966,3,0,0,0,0
966,4,0,0,0,0
966,5,0,0,0,0
966,6,0,1,0,0
966,7,0,1,0,0
966,8,0,1,0,0
966,9,0,1,0,0
967,1,1,1,1,1
967,2,0,1,0,0
967,3,0,0,0,0
967,4,0,0,0,0
967,5,0,0,0,0
967,6,0,1,0,0
967,7,1,1,0,1
967,8,0,1,0,0
967,9,0,1,0,0
968,1,1,1,1,1
968,2,1,1,1,1
968,3,0,1,0,0
968,4,0,0,0,0
968,5,0,0,0,0
968,6,1,1,0,1
968,7,1,1,0,1
968,8,1,1,0,1
968,9,0,1,0,0
969,1,1,1,1,1
969,2,1,1,1,1
969,3,0,1,0,0
969,4,0,0,0,0
969,5,0,1,0,0
969,6,1,1,0,1
969,7,1,1,0,1
969,8,1,1,0,1
969,9,0,1,0,0
970,1,0,1,0,0
970,2,0,0,0,0
970,3,0,0,0,0
970,4,0,1,0,0
970,5,1,1,0,1
970,6,1,1,1,1
970,7,1,1,0,1
970,8,1,1,0,1
970,9,0,1,0,0
971,1,1,1,0,1
971,2,0,1,0,0
971,3,0,0,0,0
971,4,0,1,0,0
971,5,1,1,0,1
971,6,1,1,0,1
971,7,1,1,0,1
971,8,1,1,0,1
971,9,0,1,0,0
972,1,1,1,1,1
972,2,0,1,0,0
972,3,0,1,0,0
972,4,1,1,0,1
972,5,1,1,0,1
972,6,1,1,0,1
972,7,1,1,0,1
972,8,0,1,0,0
972,9,0,1,0,0
973,1,1,1,1,1
973,2,0,1,0,0
973,3,0,1,0,0
973,4,1,1,1,1
973,5,1,1,0,1
973,6,1,1,0,1
973,7,0,1,0,0
973,8,0,0,0,0
973,9,0,0,0,0
974,1,1,1,1,1
974,2,0,1,0,0
974,3,0,1,0,0
974,4,1,1,0,1
974,5,1,1,0,1
974,6,0,1,0,0
974,7,0,0,0,0
974,8,0,0,0,0
974,9,0,0,0,0
975,1,1,1,1,1
975,2,1,1,1,1
975,3,0,1,0,0
975,4,0,1,0,0
975,5,1,1,0,1
975,6,1,1,0,1
975,7,0,1,0,0
975,8,0,1,0,0
975,9,0,0,0,0
976,1,1,1,0,1
976,2,0,1,0,0
976,3,0,1,0,0
976,4,1,1,0,1
976,5,1,1,0,1
976,6,1,1,0,1
976,7,1,1,0,1
976,8,0,0,0,0
976,9,0,0,0,0
977,1,0,1,0,0
977,2,0,1,0,0
977,3,0,1,0,0
977,4,1,1,1,1
977,5,1,1,0,1
977,6,1,1,0,1
977,7,1,1,0,1
977,8,0,0,0,0
977,9,0,0,0,0
978,1,0,1,0,0
978,2,0,1,0,0
978,3,0,1,1,1
978,4,1,1,1,1
978,5,1,1,1,1
978,6,1,1,0,1
978,7,0,1,0,0
978,8,0,0,0,0
978,9,0,0,0,0
979,1,0,1,0,0
979,2,0,1,0,0
979,3,0,1,1,1
979,4,1,1,1,1
979,5,1,1,1,1
979,6,1,1,0,1
979,7,0,0,0,0
979,8,0,0,0,0
979,9,0,0,0,0
980,1,0,1,0,0
980,2,0,1,0,0
980,3,0,1,1,1
980,4,1,1,1,1
980,5,1,1,1,1
980,6,1,1,0,1
980,7,0,1,0,0
980,8,0,0,0,0
980,9,0,0,0,0
981,1,0,1,0,0
981,2,0,1,0,0
981,3,0,1,0,0
981,4,0,1,0,0
981,5,1,1,0,1
981,6,1,1,0,1
981,7,0,0,0,0
981,8,0,0,0,0
981,9,0,0,0,0
982,1,0,1,0,0
982,2,0,1,0,0
982,3,0,1,0,0
982,4,0,1,0,0
982,5,1,1,0,1
982,6,1,1,0,1
982,7,0,0,0,0
982,8,0,0,0,0
982,9,0,0,0,0
983,1,1,1,1,1
983,2,1,1,1,1
983,3,0,1,0,0
983,4,0,1,0,0
983,5,1,1,0,1
983,6,1,1,0,1
983,7,0,1,0,0
983,8,0,0,0,0
983,9,0,0,0,0
984,1,1,1,1,1
984,2,1,1,1,1
984,3,0,1,1,1
984,4,1,1,0,1
984,5,1,1,0,1
984,6,1,1,0,1
984,7,0,1,0,0
984,8,0,0,0,0
984,9,0,0,0,0
985,1,1,1,1,1
985,2,1,1,1,1
985,3,1,1,1,1
985,4,1,1,0,1
985,5,1,1,0,1
985,6,1,1,1,1
985,7,0,1,0,0
985,8,0,0,0,0
985,9,0,0,0,0
986,1,1,1,1,1
986,2,0,1,0,0
986,3,0,1,0,0
986,4,0,1,0,0
986,5,1,1,0,1
986,6,1,1,0,1
986,7,0,1,0,0
986,8,0,0,0,0
986,9,0,0,0,0
987,1,0,1,0,0
987,2,0,0,0,0
987,3,0,1,0,0
987,4,0,1,0,0
987,5,0,1,0,0
987,6,1,1,0,1
987,7,0,1,0,0
987,8,0,0,0,0
987,9,0,0,0,0
988,1,0,1,0,0
988,2,0,0,0,0
988,3,0,1,0,0
988,4,0,0,0,0
988,5,0,0,0,0
988,6,0,1,0,0
988,7,0,0,0,0
988,8,0,0,0,0
988,9,0,0,0,0
989,1,0,1,0,0
989,2,0,0,0,0
989,3,0,1,0,0
989,4,0,0,0,0
989,5,0,0,0,0
989,6,0,0,0,0
989,7,0,0,0,0
989,8,0,0,0,0
989,9,0,0,0,0
990,1,0,1,0,0
990,2,0,0,0,0
990,3,0,1,0,0
990,4,0,0,0,0
990,5,0,0,0,0
990,6,0,0,0,0
990,7,0,0,0,0
990,8,0,0,0,0
990,9,0,0,0,0
991,1,0,1,0,0
991,2,0,0,0,0
991,3,0,0,0,0
991,4,0,0,0,0
991,5,0,0,0,0
991,6,0,0,0,0
991,7,0,0,0,0
991,8,0,0,0,0
991,9,0,0,0,0
992,1,1,1,0,1
992,2,0,0,0,0
992,3,0,0,0,0
992,4,0,0,0,0
992,5,0,0,0,0
992,6,0,1,0,0
992,7,0,0,0,0
992,8,0,0,0,0
992,9,0,0,0,0
993,1,0,1,0,0
993,2,0,0,0,0
993,3,0,0,0,0
993,4,0,0,0,0
993,5,0,0,0,0
993,6,0,1,0,0
993,7,1,1,0,1
993,8,0,1,0,0
993,9,0,0,0,0
994,1,1,1,1,1
994,2,0,0,0,0
994,3,0,0,0,0
994,4,0,0,0,0
994,5,0,0,0,0
994,6,0,1,0,0
994,7,0,1,0,0
994,8,0,1,0,0
994,9,0,0,0,0
995,1,0,1,0,0
995,2,0,0,0,0
995,3,0,0,0,0
995,4,0,0,0,0
995,5,0,0,0,0
995,6,0,0,0,0
995,7,0,1,0,0
995,8,0,1,0,0
995,9,0,1,0,0
996,1,0,1,0,0
996,2,0,0,0,0
996,3,0,0,0,0
996,4,0,0,0,0
996,5,0,0,0,0
996,6,0,1,0,0
996,7,0,1,0,0
996,8,1,1,0,1
996,9,0,1,0,0
997,1,0,1,0,0
997,2,0,1,0,0
997,3,0,0,0,0
997,4,0,0,0,0
997,5,0,0,0,0
997,6,0,0,0,0
997,7,0,1,0,0
997,8,0,1,0,0
997,9,0,1,0,0
998,1,1,1,0,1
998,2,0,1,0,0
998,3,0,0,0,0
998,4,0,0,0,0
998,5,0,0,0,0
998,6,0,0,0,0
998,7,0,1,0,0
998,8,0,1,0,0
998,9,0,0,0,0
999,1,1,1,0,1
999,2,0,1,0,0
999,3,0,0,0,0
999,4,0,0,0,0
999,5,0,0,0,0
999,6,0,0,0,0
999,7,0,0,0,0
999,8,0,0,0,0
999,9,0,0,0,0
1000,1,0,1,0,0
1000,2,0,1,0,0
1000,3,0,1,0,0
1000,4,0,0,0,0
1000,5,0,0,0,0
1000,6,0,0,0,0
1000,7,0,0,0,0
1000,8,0,0,0,0
1000,9,0,0,0,0
1001,1,0,0,0,0
1001,2,0,1,0,0
1001,3,0,0,0,0
1001,4,0,0,0,0
1001,5,0,0,0,0
1001,6,0,0,0,0
1001,7,0,0,0,0
1001,8,0,0,0,0
1001,9,0,0,0,0
1002,1,0,0,0,0
1002,2,0,0,0,0
1002,3,0,0,0,0
1002,4,0,0,0,0
1002,5,0,0,0,0
1002,6,0,0,0,0
1002,7,0,1,0,0
1002,8,0,1,0,0
1002,9,0,0,0,0
1003,1,0,0,0,0
1003,2,0,0,0,0
1003,3,0,1,0,0
1003,4,0,0,0,0
1003,5,0,0,0,0
1003,6,0,0,0,0
1003,7,0,1,0,0
1003,8,0,1,0,0
1003,9,0,1,0,0
1004,1,0,0,0,0
1004,2,0,1,0,0
1004,3,0,1,0,0
1004,4,0,1,0,0
1004,5,0,0,0,0
1004,6,0,1,0,0
1004,7,0,1,0,0
1004,8,0,1,0,0
1004,9,0,1,0,0
1005,1,0,0,0,0
1005,2,0,1,0,0
1005,3,0,1,0,0
1005,4,0,1,0,0
1005,5,0,0,0,0
1005,6,0,0,0,0
1005,7,0,1,0,0
1005,8,0,1,0,0
1005,9,0,1,0,0
1006,1,0,0,0,0
1006,2,0,1,0,0
1006,3,0,1,0,0
1006,4,0,1,0,0
1006,5,0,0,0,0
1006,6,0,0,0,0
1006,7,0,1,0,0
1006,8,0,1,0,0
1006,9,0,1,0,0
1007,1,0,0,0,0
1007,2,0,0,0,0
1007,3,0,1,0,0
1007,4,0,0,0,0
1007,5,0,0,0,0
1007,6,0,1,0,0
1007,7,0,1,0,0
1007,8,0,1,0,0
1007,9,0,1,0,0
1008,1,0,0,0,0
1008,2,0,0,0,0
1008,3,0,0,0,0
1008,4,0,0,0,0
1008,5,0,0,0,0
1008,6,0,1,0,0
1008,7,0,1,0,0
1008,8,0,1,0,0
1008,9,0,1,0,0
1009,1,0,0,0,0
1009,2,0,0,0,0
1009,3,0,0,0,0
1009,4,0,0,0,0
1009,5,0,0,0,0
1009,6,0,1,0,0
1009,7,0,1,0,0
1009,8,0,1,0,0
1009,9,0,1,0,0
1010,1,0,0,0,0
1010,2,0,0,0,0
1010,3,0,0,0,0
1010,4,0,0,0,0
1010,5,0,0,0,0
1010,6,0,1,0,0
1010,7,0,1,0,0
1010,8,0,1,0,0
1010,9,0,1,0,0
1011,1,0,1,0,0
1011,2,0,1,0,0
1011,3,0,0,0,0
1011,4,0,0,0,0
1011,5,0,0,0,0
1011,6,0,1,0,0
1011,7,0,1,0,0
1011,8,0,1,0,0
1011,9,0,1,0,0
1012,1,0,0,0,0
1012,2,0,1,0,0
1012,3,0,1,0,0
1012,4,0,0,0,0
1012,5,0,0,0,0
1012,6,0,1,0,0
1012,7,1,1,0,1
1012,8,0,1,0,0
1012,9,0,1,0,0
1013,1,0,0,0,0
1013,2,0,1,0,0
1013,3,0,1,0,0
1013,4,0,0,0,0
1013,5,0,0,0,0
1013,6,0,1,0,0
1013,7,1,1,0,1
1013,8,1,1,0,1
1013,9,0,1,0,0
1014,1,0,0,0,0
1014,2,0,1,0,0
1014,3,0,1,0,0
1014,4,0,1,0,0
1014,5,0,0,0,0
